customer_id,email,country_code,age,revenue_eur
730,user730@example.com,AT,-1,1013.48
731,user731@example.com,AT,-1,-50.0
732,user732@example.com,CH,999,-50.0
733,user733@example.com,DE,999,-50.0
734,user734@example.com,AT,67,-50.0
735,user735@example.com,DE,-1,-50.0
736,user736@example.com,AT,-1,193.81
737,user737@example.com,CH,-1,-50.0
738,user738@example.com,XX,49,-50.0
739,user739@example.com,CH,48,-50.0
740,invalid_mail,CH,31,724.07
741,user741@example.com,CH,-1,-50.0
742,user742@example.com,AT,40,1679.4
743,user743@example.com,CH,999,219.41
744,user744@example.com,DE,62,-50.0
745,user745@example.com,AT,-1,-50.0
746,user746@example.com,XX,-1,-50.0
747,user747@example.com,CH,999,-50.0
748,user748@example.com,XX,42,1099.4
749,user749@example.com,AT,999,1835.77
750,user750@example.com,AT,999,509.36
751,user751@example.com,XX,21,517.11
752,user752@example.com,XX,75,1828.92
753,user753@example.com,DE,999,1981.17
754,user754@example.com,XX,-1,-50.0
755,user755@example.com,AT,999,934.73
756,user756@example.com,AT,18,338.85
757,user757@example.com,CH,21,1104.72
757,invalid_mail,CH,999,-50.0
759,user759@example.com,CH,25,-50.0
760,user760@example.com,AT,-1,213.92
761,user761@example.com,DE,999,-50.0
762,user762@example.com,CH,999,-50.0
763,user763@example.com,AT,-1,-50.0
764,user764@example.com,CH,999,486.09
765,user765@example.com,XX,999,1492.32
766,user766@example.com,CH,-1,1510.18
767,user767@example.com,AT,999,1595.14
768,user768@example.com,XX,999,-50.0
769,user769@example.com,AT,999,15.86
770,user770@example.com,AT,62,-50.0
771,user771@example.com,XX,999,901.25
772,user772@example.com,CH,-1,-50.0
773,user773@example.com,XX,61,-50.0
774,user774@example.com,AT,-1,1717.43
775,user775@example.com,DE,-1,-50.0
776,user776@example.com,DE,-1,125.58
777,user777@example.com,AT,-1,-50.0
778,user778@example.com,CH,999,-50.0
779,user779@example.com,XX,999,-50.0
780,user780@example.com,AT,60,-50.0
781,user781@example.com,AT,-1,-50.0
782,user782@example.com,CH,-1,1587.35
782,user783@example.com,DE,-1,-50.0
784,user784@example.com,AT,72,1817.88
785,user785@example.com,CH,18,1266.57
786,user786@example.com,XX,999,-50.0
787,user787@example.com,XX,-1,-50.0
788,user788@example.com,AT,79,-50.0
789,user789@example.com,DE,-1,-50.0
790,user790@example.com,CH,999,1272.56
791,invalid_mail,CH,-1,-50.0
792,user792@example.com,DE,999,527.43
793,user793@example.com,XX,999,-50.0
794,user794@example.com,XX,-1,-50.0
795,user795@example.com,AT,39,628.08
796,user796@example.com,XX,999,-50.0
797,user797@example.com,DE,36,1179.52
798,user798@example.com,DE,-1,-50.0
799,user799@example.com,AT,-1,1514.59
800,user800@example.com,AT,52,1338.51
801,user801@example.com,DE,-1,1554.89
802,user802@example.com,XX,999,776.49
803,user803@example.com,CH,-1,474.3
804,user804@example.com,AT,-1,-50.0
805,user805@example.com,AT,999,1340.81
806,user806@example.com,XX,999,-50.0
807,user807@example.com,XX,56,1284.37
808,user808@example.com,CH,999,-50.0
809,user809@example.com,XX,65,-50.0
810,user810@example.com,DE,-1,-50.0
811,user811@example.com,DE,-1,-50.0
812,user812@example.com,DE,51,-50.0
813,user813@example.com,AT,999,-50.0
814,user814@example.com,AT,-1,75.39
815,user815@example.com,DE,29,1567.18
816,user816@example.com,CH,999,1741.81
817,user817@example.com,XX,-1,-50.0
818,user818@example.com,AT,-1,-50.0
819,user819@example.com,CH,999,-50.0
820,user820@example.com,DE,999,844.42
821,user821@example.com,AT,38,1353.64
822,user822@example.com,DE,58,-50.0
823,user823@example.com,AT,999,709.74
824,user824@example.com,CH,999,-50.0
825,user825@example.com,DE,999,124.24
826,user826@example.com,DE,-1,1249.23
827,user827@example.com,XX,50,527.47
828,user828@example.com,AT,999,-50.0
829,invalid_mail,AT,999,1015.59
830,user830@example.com,DE,-1,-50.0
831,user831@example.com,XX,999,-50.0
832,user832@example.com,CH,-1,1416.73
833,user833@example.com,CH,75,1088.78
834,user834@example.com,XX,80,1258.79
835,user835@example.com,DE,54,-50.0
836,user836@example.com,DE,999,446.33
837,user837@example.com,CH,34,1797.48
838,user838@example.com,AT,48,-50.0
839,user839@example.com,XX,48,547.06
840,user840@example.com,AT,-1,1079.08
841,user841@example.com,XX,-1,448.8
842,user842@example.com,XX,57,-50.0
843,user843@example.com,AT,999,1261.18
844,user844@example.com,DE,-1,-50.0
845,user845@example.com,AT,-1,532.04
846,user846@example.com,DE,999,-50.0
847,user847@example.com,DE,-1,1719.56
848,user848@example.com,AT,-1,-50.0
849,user849@example.com,AT,-1,-50.0
850,user850@example.com,DE,999,1999.22
851,user851@example.com,CH,999,-50.0
852,user852@example.com,AT,-1,-50.0
853,user853@example.com,CH,999,-50.0
854,user854@example.com,DE,-1,-50.0
855,user855@example.com,AT,-1,1448.3
856,user856@example.com,DE,29,-50.0
857,user857@example.com,XX,-1,742.09
858,user858@example.com,CH,999,1066.65
859,user859@example.com,XX,66,-50.0
860,user860@example.com,XX,999,-50.0
861,user861@example.com,CH,-1,-50.0
862,user862@example.com,AT,-1,-50.0
863,user863@example.com,XX,19,-50.0
864,user864@example.com,AT,56,-50.0
865,invalid_mail,CH,999,-50.0
866,user866@example.com,XX,45,1443.42
867,user867@example.com,AT,60,371.71
868,user868@example.com,AT,-1,-50.0
869,user869@example.com,XX,999,-50.0
870,user870@example.com,DE,-1,131.72
871,user871@example.com,CH,-1,1549.69
872,user872@example.com,XX,-1,-50.0
873,user873@example.com,CH,44,151.15
874,user874@example.com,DE,999,-50.0
875,user875@example.com,AT,65,951.92
876,user876@example.com,CH,-1,138.84
877,user877@example.com,AT,-1,-50.0
878,user878@example.com,XX,53,1821.53
879,user879@example.com,XX,999,-50.0
880,user880@example.com,DE,71,-50.0
881,user881@example.com,AT,-1,1618.85
882,user882@example.com,AT,32,-50.0
883,user883@example.com,XX,-1,-50.0
884,user884@example.com,AT,53,-50.0
885,user885@example.com,DE,999,-50.0
886,user886@example.com,AT,28,-50.0
887,user887@example.com,AT,72,-50.0
888,user888@example.com,AT,-1,-50.0
889,user889@example.com,AT,999,-50.0
890,user890@example.com,XX,999,-50.0
891,user891@example.com,DE,25,-50.0
892,user892@example.com,XX,999,249.72
893,invalid_mail,XX,52,-50.0
894,user894@example.com,AT,22,-50.0
895,user895@example.com,CH,999,-50.0
896,user896@example.com,CH,-1,1334.61
897,user897@example.com,DE,29,1008.92
898,user898@example.com,CH,999,-50.0
899,user899@example.com,XX,-1,39.7
900,user900@example.com,XX,999,551.78
901,user901@example.com,AT,21,-50.0
902,user902@example.com,XX,999,-50.0
903,user903@example.com,DE,999,-50.0
904,user904@example.com,XX,63,174.64
905,user905@example.com,DE,80,-50.0
906,user906@example.com,DE,999,-50.0
907,user907@example.com,AT,26,-50.0
908,user908@example.com,DE,999,-50.0
909,user909@example.com,XX,29,-50.0
910,user910@example.com,AT,999,-50.0
911,user911@example.com,DE,999,1997.13
912,user912@example.com,AT,-1,537.65
913,user913@example.com,DE,49,1567.64
914,user914@example.com,DE,74,1042.62
915,user915@example.com,XX,41,1842.26
916,user916@example.com,CH,-1,-50.0
917,user917@example.com,DE,45,-50.0
918,user918@example.com,AT,999,97.23
919,user919@example.com,AT,-1,-50.0
920,user920@example.com,CH,-1,932.89
921,user921@example.com,AT,43,-50.0
922,user922@example.com,AT,28,-50.0
923,user923@example.com,XX,999,837.74
924,user924@example.com,AT,74,-50.0
925,user925@example.com,CH,-1,-50.0
926,user926@example.com,AT,22,-50.0
927,user927@example.com,XX,999,1390.64
928,user928@example.com,CH,31,-50.0
929,user929@example.com,AT,999,1624.34
930,user930@example.com,CH,30,-50.0
931,user931@example.com,XX,-1,750.52
932,user932@example.com,AT,18,-50.0
933,user933@example.com,AT,999,299.48
934,user934@example.com,DE,31,1240.81
935,user935@example.com,DE,47,-50.0
936,user936@example.com,XX,44,-50.0
937,user937@example.com,XX,19,-50.0
938,user938@example.com,CH,999,-50.0
939,user939@example.com,CH,-1,134.26
940,user940@example.com,CH,-1,-50.0
941,user941@example.com,DE,55,1514.88
942,user942@example.com,AT,999,427.76
943,user943@example.com,XX,68,591.22
943,user944@example.com,XX,63,-50.0
945,user945@example.com,DE,60,-50.0
946,user946@example.com,XX,999,699.15
947,user947@example.com,CH,-1,310.29
948,user948@example.com,AT,999,328.9
949,user949@example.com,AT,-1,-50.0
950,user950@example.com,CH,38,766.78
951,user951@example.com,DE,71,65.42
952,user952@example.com,AT,999,-50.0
953,user953@example.com,AT,-1,1479.8
954,user954@example.com,AT,999,-50.0
955,user955@example.com,DE,999,-50.0
956,user956@example.com,CH,-1,-50.0
957,user957@example.com,CH,-1,-50.0
958,invalid_mail,XX,999,-50.0
959,user959@example.com,XX,34,-50.0
960,user960@example.com,CH,40,1131.83
961,user961@example.com,XX,-1,754.88
962,user962@example.com,XX,999,-50.0
963,user963@example.com,XX,20,426.36
964,user964@example.com,CH,23,-50.0
965,user965@example.com,AT,77,-50.0
966,user966@example.com,XX,71,394.27
967,user967@example.com,CH,999,1223.04
968,user968@example.com,DE,999,1944.3
969,user969@example.com,XX,999,-50.0
970,user970@example.com,XX,64,-50.0
971,user971@example.com,CH,999,802.25
972,user972@example.com,XX,-1,-50.0
973,user973@example.com,DE,-1,49.2
974,user974@example.com,CH,51,1701.93
975,user975@example.com,AT,-1,930.83
976,user976@example.com,CH,67,360.27
977,user977@example.com,DE,-1,1702.33
977,user978@example.com,AT,50,-50.0
979,user979@example.com,DE,-1,-50.0
980,user980@example.com,XX,-1,-50.0
981,user981@example.com,XX,27,-50.0
982,user982@example.com,AT,-1,-50.0
983,user983@example.com,AT,999,-50.0
984,user984@example.com,CH,-1,205.92
985,user985@example.com,XX,79,-50.0
986,user986@example.com,CH,999,823.82
987,user987@example.com,DE,-1,-50.0
988,user988@example.com,XX,999,-50.0
989,user989@example.com,AT,999,1802.62
990,user990@example.com,DE,999,-50.0
991,user991@example.com,CH,999,-50.0
992,user992@example.com,XX,-1,-50.0
993,user993@example.com,XX,-1,1125.78
994,invalid_mail,XX,-1,-50.0
995,user995@example.com,XX,31,836.55
996,user996@example.com,DE,54,-50.0
997,user997@example.com,AT,-1,135.53
998,user998@example.com,DE,61,1848.82
999,user999@example.com,XX,63,-50.0
1000,user1000@example.com,AT,999,773.49
1001,user1001@example.com,AT,999,-50.0
1002,user1002@example.com,AT,999,-50.0
1003,user1003@example.com,CH,-1,-50.0
1004,user1004@example.com,CH,999,-50.0
1005,user1005@example.com,XX,999,808.44
1006,user1006@example.com,XX,-1,1972.08
1007,user1007@example.com,AT,999,-50.0
1008,user1008@example.com,XX,57,1003.18
1009,user1009@example.com,CH,999,983.91
1010,user1010@example.com,AT,-1,-50.0
1011,user1011@example.com,DE,999,612.12
1012,user1012@example.com,XX,60,1703.01
1013,user1013@example.com,CH,999,-50.0
1013,user1014@example.com,AT,56,-50.0
1015,user1015@example.com,CH,40,1132.63
1016,user1016@example.com,AT,999,-50.0
1017,user1017@example.com,DE,-1,48.43
1018,user1018@example.com,AT,999,-50.0
1019,user1019@example.com,AT,63,1042.32
1020,user1020@example.com,CH,40,-50.0
1021,user1021@example.com,DE,60,-50.0
1022,user1022@example.com,AT,999,-50.0
1023,user1023@example.com,AT,-1,979.13
1024,invalid_mail,CH,34,-50.0
1025,user1025@example.com,CH,-1,1739.2
1026,user1026@example.com,XX,44,-50.0
1027,user1027@example.com,AT,999,1276.1
1028,invalid_mail,XX,-1,1897.25
1029,user1029@example.com,DE,-1,-50.0
1030,user1030@example.com,DE,-1,-50.0
1031,user1031@example.com,XX,72,1437.32
1032,user1032@example.com,CH,999,-50.0
1033,user1033@example.com,AT,21,-50.0
1034,user1034@example.com,CH,999,-50.0
1035,user1035@example.com,XX,999,-50.0
1036,user1036@example.com,AT,999,618.73
1037,user1037@example.com,AT,-1,455.07
1038,user1038@example.com,DE,-1,803.15
1039,user1039@example.com,AT,-1,1442.51
1040,user1040@example.com,XX,54,-50.0
1041,user1041@example.com,DE,56,1626.91
1042,invalid_mail,DE,999,-50.0
1043,user1043@example.com,XX,-1,-50.0
1044,user1044@example.com,CH,-1,-50.0
1045,user1045@example.com,XX,999,937.11
1046,user1046@example.com,AT,37,-50.0
1047,user1047@example.com,CH,39,168.37
1048,user1048@example.com,XX,43,733.09
1049,user1049@example.com,AT,-1,1718.69
1050,user1050@example.com,XX,999,1223.37
1051,user1051@example.com,DE,27,-50.0
1052,user1052@example.com,XX,999,-50.0
1053,user1053@example.com,XX,25,-50.0
1054,invalid_mail,AT,-1,778.66
1055,user1055@example.com,AT,999,-50.0
1056,user1056@example.com,XX,32,-50.0
1057,user1057@example.com,XX,999,580.46
1058,user1058@example.com,DE,43,505.8
1059,user1059@example.com,CH,999,1706.53
1059,user1060@example.com,CH,999,766.95
1061,user1061@example.com,XX,999,-50.0
1062,user1062@example.com,AT,24,1865.92
1063,user1063@example.com,XX,999,73.29
1064,user1064@example.com,AT,58,-50.0
1065,user1065@example.com,DE,999,-50.0
1066,user1066@example.com,CH,999,71.93
1067,user1067@example.com,DE,999,-50.0
1068,invalid_mail,XX,22,-50.0
1069,user1069@example.com,CH,999,-50.0
1070,user1070@example.com,AT,-1,-50.0
1071,user1071@example.com,DE,-1,1705.83
1072,user1072@example.com,XX,44,1902.93
1073,user1073@example.com,CH,999,-50.0
1074,user1074@example.com,CH,-1,-50.0
1075,user1075@example.com,XX,-1,1014.71
1076,invalid_mail,XX,29,-50.0
1077,user1077@example.com,XX,-1,486.55
1078,user1078@example.com,AT,999,1886.98
1079,user1079@example.com,AT,66,-50.0
1080,user1080@example.com,CH,28,-50.0
1081,user1081@example.com,XX,-1,1329.54
1082,user1082@example.com,CH,42,-50.0
1083,user1083@example.com,CH,39,714.04
1084,user1084@example.com,DE,999,-50.0
1085,invalid_mail,XX,41,-50.0
1086,user1086@example.com,DE,-1,-50.0
1087,user1087@example.com,XX,55,1360.14
1088,user1088@example.com,AT,-1,-50.0
1089,user1089@example.com,DE,999,781.74
1090,user1090@example.com,CH,-1,-50.0
1091,user1091@example.com,CH,32,80.81
1092,invalid_mail,XX,-1,306.23
1093,user1093@example.com,DE,-1,-50.0
1094,user1094@example.com,AT,26,-50.0
1095,user1095@example.com,DE,-1,683.58
1096,user1096@example.com,DE,999,589.25
1097,user1097@example.com,AT,50,1877.94
1098,user1098@example.com,AT,-1,-50.0
1099,invalid_mail,DE,75,905.68
1100,user1100@example.com,AT,21,-50.0
1101,user1101@example.com,XX,999,-50.0
1102,user1102@example.com,AT,67,-50.0
1103,user1103@example.com,XX,999,-50.0
1104,user1104@example.com,CH,48,1041.27
1105,user1105@example.com,DE,71,1742.02
1106,user1106@example.com,CH,-1,-50.0
1107,invalid_mail,AT,26,56.62
1108,user1108@example.com,DE,999,-50.0
1109,user1109@example.com,CH,18,-50.0
1110,user1110@example.com,AT,-1,-50.0
1111,user1111@example.com,XX,-1,-50.0
1112,user1112@example.com,DE,45,741.41
1113,user1113@example.com,DE,-1,513.99
1114,user1114@example.com,CH,-1,-50.0
1115,user1115@example.com,XX,999,-50.0
1116,user1116@example.com,AT,-1,1755.08
1117,user1117@example.com,CH,999,1631.83
1118,user1118@example.com,DE,60,-50.0
1119,user1119@example.com,XX,999,-50.0
1120,user1120@example.com,CH,41,-50.0
1120,user1121@example.com,AT,42,-50.0
1122,user1122@example.com,CH,-1,-50.0
1123,user1123@example.com,CH,-1,837.06
1124,user1124@example.com,AT,-1,1062.42
1125,user1125@example.com,CH,45,-50.0
1126,user1126@example.com,DE,-1,1916.07
1127,user1127@example.com,XX,72,-50.0
1128,user1128@example.com,CH,52,1990.14
1129,user1129@example.com,DE,-1,-50.0
1130,user1130@example.com,XX,-1,699.01
1131,user1131@example.com,XX,-1,-50.0
1132,user1132@example.com,CH,29,-50.0
1133,user1133@example.com,AT,53,-50.0
1134,user1134@example.com,DE,-1,1319.1
1135,user1135@example.com,CH,-1,-50.0
1136,user1136@example.com,XX,-1,-50.0
1137,user1137@example.com,AT,-1,-50.0
1138,user1138@example.com,CH,999,1012.25
1139,user1139@example.com,AT,24,-50.0
1140,user1140@example.com,DE,999,-50.0
1141,user1141@example.com,DE,-1,438.42
1142,invalid_mail,DE,999,-50.0
1143,user1143@example.com,CH,-1,211.74
1144,user1144@example.com,DE,999,-50.0
1145,user1145@example.com,AT,66,657.71
1146,invalid_mail,DE,74,-50.0
1147,user1147@example.com,CH,999,938.11
1148,user1148@example.com,XX,33,-50.0
1149,user1149@example.com,CH,28,1095.04
1150,user1150@example.com,DE,-1,551.32
1151,user1151@example.com,XX,58,641.48
1152,user1152@example.com,DE,999,154.35
1153,user1153@example.com,CH,64,784.08
1154,user1154@example.com,XX,30,825.05
1155,user1155@example.com,CH,-1,-50.0
1156,user1156@example.com,AT,-1,-50.0
1157,user1157@example.com,XX,999,-50.0
1158,user1158@example.com,XX,-1,-50.0
1158,user1159@example.com,DE,72,1934.61
1160,user1160@example.com,AT,-1,470.01
1161,user1161@example.com,CH,-1,-50.0
1162,user1162@example.com,DE,-1,1868.11
1163,user1163@example.com,XX,-1,-50.0
1164,user1164@example.com,AT,999,-50.0
1165,user1165@example.com,AT,72,1691.24
1166,user1166@example.com,DE,64,1904.56
1167,invalid_mail,CH,-1,821.73
1168,user1168@example.com,XX,23,381.52
1169,user1169@example.com,AT,-1,-50.0
1170,user1170@example.com,AT,-1,576.21
1171,user1171@example.com,AT,-1,-50.0
1172,user1172@example.com,DE,999,757.43
1173,user1173@example.com,XX,999,1187.35
1174,user1174@example.com,AT,-1,-50.0
1175,user1175@example.com,DE,-1,-50.0
1176,user1176@example.com,CH,-1,1665.38
1177,user1177@example.com,AT,60,819.26
1178,user1178@example.com,AT,18,200.54
1179,user1179@example.com,CH,-1,1141.29
1180,user1180@example.com,XX,999,-50.0
1181,user1181@example.com,AT,999,132.51
1182,user1182@example.com,AT,21,446.15
1183,user1183@example.com,AT,999,1254.9
1184,user1184@example.com,AT,-1,-50.0
1185,invalid_mail,DE,30,-50.0
1186,user1186@example.com,XX,74,1921.91
1187,user1187@example.com,DE,-1,-50.0
1188,user1188@example.com,AT,-1,1389.1
1189,user1189@example.com,CH,80,-50.0
1190,user1190@example.com,CH,-1,1158.14
1191,user1191@example.com,XX,999,131.64
1192,user1192@example.com,AT,68,895.23
1193,user1193@example.com,AT,-1,1926.02
1194,user1194@example.com,AT,67,-50.0
1195,user1195@example.com,AT,-1,571.57
1196,user1196@example.com,CH,38,1709.37
1197,user1197@example.com,AT,-1,-50.0
1198,user1198@example.com,CH,999,1326.49
1199,user1199@example.com,CH,80,-50.0
1200,user1200@example.com,AT,-1,182.7
1201,user1201@example.com,CH,-1,-50.0
1202,user1202@example.com,CH,63,-50.0
1203,user1203@example.com,CH,32,1829.72
1204,user1204@example.com,DE,999,-50.0
1205,user1205@example.com,AT,999,-50.0
1206,user1206@example.com,CH,-1,-50.0
1207,user1207@example.com,DE,-1,-50.0
1208,user1208@example.com,CH,-1,331.83
1209,user1209@example.com,AT,24,957.83
1210,user1210@example.com,CH,35,-50.0
1211,user1211@example.com,AT,45,419.83
1212,user1212@example.com,XX,46,1857.44
1213,invalid_mail,CH,46,1007.75
1214,user1214@example.com,CH,999,1818.7
1215,user1215@example.com,XX,-1,-50.0
1216,user1216@example.com,XX,18,1858.86
1217,user1217@example.com,AT,-1,1862.8
1218,user1218@example.com,DE,-1,-50.0
1219,user1219@example.com,CH,-1,-50.0
1220,user1220@example.com,CH,59,-50.0
1221,user1221@example.com,XX,-1,488.23
1222,user1222@example.com,CH,999,-50.0
1223,user1223@example.com,XX,23,463.27
1224,user1224@example.com,DE,999,1464.29
1225,user1225@example.com,AT,999,1410.84
1226,user1226@example.com,AT,-1,1328.02
1227,user1227@example.com,DE,-1,-50.0
1228,user1228@example.com,AT,999,1802.6
1229,user1229@example.com,CH,999,1933.68
1230,user1230@example.com,DE,18,158.25
1231,user1231@example.com,AT,63,-50.0
1232,user1232@example.com,CH,-1,1635.52
1233,user1233@example.com,AT,999,428.45
1234,user1234@example.com,XX,-1,-50.0
1235,invalid_mail,XX,-1,1839.95
1236,user1236@example.com,XX,25,403.92
1237,user1237@example.com,AT,46,-50.0
1238,user1238@example.com,XX,999,-50.0
1239,user1239@example.com,XX,48,1055.33
1240,user1240@example.com,AT,999,767.28
1241,user1241@example.com,XX,58,-50.0
1242,user1242@example.com,DE,999,-50.0
1243,user1243@example.com,XX,40,-50.0
1244,user1244@example.com,AT,63,438.16
1245,user1245@example.com,CH,999,-50.0
1246,user1246@example.com,DE,34,-50.0
1247,user1247@example.com,DE,37,-50.0
1248,user1248@example.com,CH,999,-50.0
1249,user1249@example.com,AT,48,781.34
1250,invalid_mail,AT,999,-50.0
1251,user1251@example.com,CH,-1,-50.0
1252,user1252@example.com,CH,72,-50.0
1253,user1253@example.com,DE,-1,-50.0
1254,user1254@example.com,AT,74,-50.0
1255,user1255@example.com,AT,999,463.24
1256,invalid_mail,DE,-1,-50.0
1257,user1257@example.com,CH,45,-50.0
1258,user1258@example.com,DE,-1,388.01
1259,user1259@example.com,XX,999,1191.59
1260,user1260@example.com,DE,67,-50.0
1261,user1261@example.com,AT,-1,581.73
1262,user1262@example.com,DE,-1,1590.23
1263,user1263@example.com,XX,999,-50.0
1264,user1264@example.com,CH,-1,415.0
1265,user1265@example.com,AT,-1,1302.69
1266,user1266@example.com,DE,999,1102.05
1267,user1267@example.com,CH,-1,1571.64
1268,user1268@example.com,AT,-1,496.97
1269,user1269@example.com,AT,-1,-50.0
1270,user1270@example.com,CH,61,1635.27
1271,user1271@example.com,DE,999,1044.21
1272,user1272@example.com,CH,40,-50.0
1273,invalid_mail,XX,-1,801.19
1274,user1274@example.com,DE,21,745.57
1275,user1275@example.com,AT,55,365.78
1276,user1276@example.com,DE,19,200.27
1277,user1277@example.com,DE,40,-50.0
1278,user1278@example.com,AT,-1,1754.54
1279,user1279@example.com,AT,999,-50.0
1280,user1280@example.com,XX,999,-50.0
1281,invalid_mail,CH,-1,-50.0
1282,user1282@example.com,CH,999,183.98
1283,invalid_mail,AT,36,1424.07
1284,user1284@example.com,CH,-1,-50.0
1285,user1285@example.com,CH,999,-50.0
1286,user1286@example.com,AT,999,-50.0
1287,user1287@example.com,XX,999,756.93
1288,user1288@example.com,XX,999,-50.0
1289,user1289@example.com,DE,61,-50.0
1290,user1290@example.com,AT,73,-50.0
1291,user1291@example.com,AT,39,585.3
1292,invalid_mail,CH,-1,-50.0
1293,user1293@example.com,DE,-1,422.77
1294,user1294@example.com,XX,-1,636.34
1295,user1295@example.com,CH,999,1766.27
1296,user1296@example.com,XX,999,-50.0
1297,user1297@example.com,CH,-1,1872.88
1298,user1298@example.com,XX,18,827.58
1299,user1299@example.com,XX,-1,-50.0
1300,invalid_mail,CH,-1,-50.0
1301,user1301@example.com,CH,-1,1248.16
1302,user1302@example.com,XX,78,234.22
1303,user1303@example.com,CH,999,-50.0
1304,user1304@example.com,CH,58,-50.0
1305,user1305@example.com,AT,-1,-50.0
1306,user1306@example.com,DE,999,-50.0
1307,user1307@example.com,AT,999,-50.0
1308,user1308@example.com,XX,39,-50.0
1309,user1309@example.com,DE,-1,232.1
1310,user1310@example.com,DE,18,-50.0
1311,user1311@example.com,DE,-1,43.47
1312,user1312@example.com,AT,999,-50.0
1313,user1313@example.com,AT,-1,-50.0
1314,user1314@example.com,XX,50,-50.0
1315,user1315@example.com,XX,41,-50.0
1316,user1316@example.com,AT,-1,-50.0
1317,user1317@example.com,AT,80,81.42
1317,invalid_mail,AT,61,898.34
1319,user1319@example.com,CH,-1,-50.0
1320,invalid_mail,AT,-1,123.91
1321,user1321@example.com,AT,46,1600.05
1322,user1322@example.com,AT,-1,1856.18
1323,user1323@example.com,XX,999,903.68
1324,user1324@example.com,CH,-1,-50.0
1325,invalid_mail,XX,61,617.93
1326,user1326@example.com,AT,-1,1440.99
1327,user1327@example.com,XX,999,315.92
1328,user1328@example.com,DE,-1,-50.0
1329,user1329@example.com,AT,999,493.17
1330,user1330@example.com,DE,32,-50.0
1331,user1331@example.com,XX,63,1813.08
1332,user1332@example.com,AT,-1,-50.0
1333,user1333@example.com,CH,999,-50.0
1334,user1334@example.com,DE,26,16.92
1335,user1335@example.com,AT,999,227.36
1336,invalid_mail,AT,-1,-50.0
1337,user1337@example.com,XX,64,867.84
1338,user1338@example.com,CH,59,-50.0
1339,user1339@example.com,AT,57,-50.0
1340,user1340@example.com,CH,64,861.41
1341,invalid_mail,CH,999,1394.62
1342,user1342@example.com,DE,-1,-50.0
1343,user1343@example.com,CH,-1,-50.0
1344,user1344@example.com,DE,-1,-50.0
1345,user1345@example.com,CH,999,1069.79
1346,user1346@example.com,CH,-1,-50.0
1347,user1347@example.com,XX,999,850.66
1348,user1348@example.com,XX,-1,-50.0
1349,user1349@example.com,XX,60,-50.0
1350,user1350@example.com,XX,31,-50.0
1351,user1351@example.com,XX,-1,-50.0
1352,user1352@example.com,DE,43,952.71
1353,user1353@example.com,XX,999,-50.0
1354,user1354@example.com,DE,999,-50.0
1355,invalid_mail,DE,-1,882.77
1356,user1356@example.com,AT,999,-50.0
1357,user1357@example.com,AT,-1,-50.0
1358,user1358@example.com,XX,999,1205.68
1359,user1359@example.com,CH,-1,1564.71
1360,user1360@example.com,XX,70,-50.0
1361,user1361@example.com,AT,-1,1911.8
1362,user1362@example.com,DE,-1,265.63
1363,user1363@example.com,AT,48,-50.0
1364,user1364@example.com,XX,999,-50.0
1365,user1365@example.com,XX,-1,1302.0
1366,user1366@example.com,XX,61,332.23
1367,user1367@example.com,DE,999,231.35
1368,user1368@example.com,DE,999,-50.0
1369,user1369@example.com,XX,999,1646.65
1370,user1370@example.com,XX,-1,-50.0
1371,user1371@example.com,CH,33,-50.0
1372,user1372@example.com,XX,63,-50.0
1373,user1373@example.com,XX,42,739.21
1374,user1374@example.com,AT,26,-50.0
1375,user1375@example.com,AT,-1,-50.0
1376,user1376@example.com,CH,999,-50.0
1377,user1377@example.com,CH,-1,-50.0
1378,user1378@example.com,XX,999,-50.0
1379,user1379@example.com,AT,999,795.97
1380,user1380@example.com,AT,-1,-50.0
1381,user1381@example.com,DE,-1,-50.0
1382,user1382@example.com,CH,75,-50.0
1383,user1383@example.com,DE,69,-50.0
1384,user1384@example.com,DE,999,1835.02
1385,user1385@example.com,CH,-1,1143.66
1386,user1386@example.com,AT,999,-50.0
1387,user1387@example.com,XX,999,-50.0
1388,user1388@example.com,CH,-1,-50.0
1389,user1389@example.com,XX,999,-50.0
1390,user1390@example.com,CH,60,-50.0
1391,user1391@example.com,AT,-1,-50.0
1392,user1392@example.com,CH,-1,-50.0
1393,user1393@example.com,XX,25,1054.21
1394,user1394@example.com,CH,33,-50.0
1395,user1395@example.com,DE,73,880.58
1396,user1396@example.com,XX,-1,196.34
1397,user1397@example.com,AT,999,-50.0
1398,user1398@example.com,AT,999,1358.38
1399,user1399@example.com,CH,-1,1769.96
1400,user1400@example.com,AT,41,-50.0
1401,user1401@example.com,CH,-1,-50.0
1402,user1402@example.com,XX,56,1756.86
1403,user1403@example.com,DE,999,-50.0
1404,user1404@example.com,CH,-1,1622.17
1405,user1405@example.com,XX,999,-50.0
1406,user1406@example.com,XX,26,-50.0
1407,user1407@example.com,XX,29,-50.0
1407,user1408@example.com,AT,-1,1390.91
1409,user1409@example.com,XX,-1,-50.0
1410,user1410@example.com,CH,-1,1939.58
1411,user1411@example.com,AT,-1,574.33
1412,invalid_mail,DE,999,281.51
1413,user1413@example.com,AT,999,-50.0
1414,user1414@example.com,CH,999,-50.0
1415,user1415@example.com,DE,999,-50.0
1416,user1416@example.com,XX,75,1112.21
1417,user1417@example.com,AT,40,1869.83
1418,user1418@example.com,AT,-1,237.56
